Date,Account,Description,Debit_FC,Credit_FC,Balance_FC,Debit_ZAR,Credit_ZAR,Balance_ZAR,Category,Reference,Currency,FX_to_ZAR_at_Txn,Latitude,Longitude,Counterparty
2025-01-12,CPT02,POS Settlement,0.0,37543.78,7207729.220000004,0.0,37543.78,7207729.220000004,Sales,DEP779765821,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-12,CPT02,Ecommerce Payout,0.0,10476.8,7218206.020000004,0.0,10476.8,7218206.020000004,Sales,DEP842341262,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-12,CPT02,Ecommerce Payout,0.0,34066.57,7252272.5900000045,0.0,34066.57,7252272.5900000045,Sales,DEP892639083,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-12,CPT02,POS Settlement,0.0,22017.18,7274289.770000004,0.0,22017.18,7274289.770000004,Sales,DEP945268821,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-12,CPT02,POS Settlement,0.0,1636.36,7275926.130000005,0.0,1636.36,7275926.130000005,Sales,DEP961688448,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-13,CPT02,POS Settlement,0.0,1015.73,7276941.860000005,0.0,1015.73,7276941.860000005,Sales,DEP124243423,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-13,CPT02,POS Settlement,0.0,4794.62,7281736.480000005,0.0,4794.62,7281736.480000005,Sales,DEP133349979,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-13,CPT02,Ecommerce Payout,0.0,10714.43,7292450.910000005,0.0,10714.43,7292450.910000005,Sales,DEP160253102,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-13,CPT02,Ecommerce Payout,0.0,23970.37,7316421.280000005,0.0,23970.37,7316421.280000005,Sales,DEP167627756,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-13,CPT02,Ecommerce Payout,0.0,433.48,7316854.760000005,0.0,433.48,7316854.760000005,Sales,DEP169659701,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-13,CPT02,POS Settlement,0.0,794.64,7317649.400000005,0.0,794.64,7317649.400000005,Sales,DEP199247527,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-13,CPT02,POS Settlement,0.0,9523.74,7327173.140000005,0.0,9523.74,7327173.140000005,Sales,DEP248399300,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-13,CPT02,POS Settlement,0.0,3214.15,7330387.290000006,0.0,3214.15,7330387.290000006,Sales,DEP272473719,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-13,CPT02,Ecommerce Payout,0.0,19935.26,7350322.550000005,0.0,19935.26,7350322.550000005,Sales,DEP277209427,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-13,CPT02,Ecommerce Payout,0.0,14237.32,7364559.870000006,0.0,14237.32,7364559.870000006,Sales,DEP344638378,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-13,CPT02,Ecommerce Payout,0.0,23384.11,7387943.980000006,0.0,23384.11,7387943.980000006,Sales,DEP346750402,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-13,CPT02,POS Settlement,0.0,845.66,7388789.640000006,0.0,845.66,7388789.640000006,Sales,DEP367741089,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-13,CPT02,POS Settlement,0.0,7890.92,7396680.560000006,0.0,7890.92,7396680.560000006,Sales,DEP384568873,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-13,CPT02,Ecommerce Payout,0.0,36631.57,7433312.130000006,0.0,36631.57,7433312.130000006,Sales,DEP398383954,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-13,CPT02,POS Settlement,0.0,6981.69,7440293.820000007,0.0,6981.69,7440293.820000007,Sales,DEP423617919,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-13,CPT02,POS Settlement,0.0,9678.65,7449972.470000007,0.0,9678.65,7449972.470000007,Sales,DEP433705508,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-13,CPT02,Ecommerce Payout,0.0,50.0,7450022.470000007,0.0,50.0,7450022.470000007,Sales,DEP447016612,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-13,CPT02,POS Settlement,0.0,16657.27,7466679.740000007,0.0,16657.27,7466679.740000007,Sales,DEP460767324,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-13,CPT02,Ecommerce Payout,0.0,2335.24,7469014.980000007,0.0,2335.24,7469014.980000007,Sales,DEP467773747,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-13,CPT02,POS Settlement,0.0,24933.59,7493948.570000007,0.0,24933.59,7493948.570000007,Sales,DEP469177508,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-13,CPT02,Ecommerce Payout,0.0,33349.71,7527298.280000007,0.0,33349.71,7527298.280000007,Sales,DEP506664742,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-13,CPT02,Ecommerce Payout,0.0,6975.75,7534274.030000007,0.0,6975.75,7534274.030000007,Sales,DEP511210171,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-13,CPT02,POS Settlement,0.0,7951.91,7542225.940000007,0.0,7951.91,7542225.940000007,Sales,DEP514466529,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-13,CPT02,Ecommerce Payout,0.0,20700.56,7562926.5000000065,0.0,20700.56,7562926.5000000065,Sales,DEP537675449,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-13,CPT02,POS Settlement,0.0,23462.37,7586388.870000007,0.0,23462.37,7586388.870000007,Sales,DEP559763202,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-13,CPT02,Ecommerce Payout,0.0,7653.29,7594042.160000007,0.0,7653.29,7594042.160000007,Sales,DEP580184210,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-13,CPT02,POS Settlement,0.0,9382.21,7603424.370000007,0.0,9382.21,7603424.370000007,Sales,DEP590011870,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-13,CPT02,POS Settlement,0.0,29685.86,7633110.230000007,0.0,29685.86,7633110.230000007,Sales,DEP590741358,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-13,CPT02,POS Settlement,0.0,5917.29,7639027.520000007,0.0,5917.29,7639027.520000007,Sales,DEP631962255,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-13,CPT02,Ecommerce Payout,0.0,22499.52,7661527.040000007,0.0,22499.52,7661527.040000007,Sales,DEP633738546,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-13,CPT02,POS Settlement,0.0,22053.24,7683580.280000007,0.0,22053.24,7683580.280000007,Sales,DEP644977252,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-13,CPT02,Ecommerce Payout,0.0,9179.93,7692760.2100000065,0.0,9179.93,7692760.2100000065,Sales,DEP658006511,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-13,CPT02,POS Settlement,0.0,1732.94,7694493.150000007,0.0,1732.94,7694493.150000007,Sales,DEP669312572,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-13,CPT02,POS Settlement,0.0,23791.39,7718284.540000007,0.0,23791.39,7718284.540000007,Sales,DEP720331587,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-13,CPT02,Ecommerce Payout,0.0,8042.82,7726327.360000007,0.0,8042.82,7726327.360000007,Sales,DEP721216657,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-13,CPT02,POS Settlement,0.0,13522.27,7739849.630000006,0.0,13522.27,7739849.630000006,Sales,DEP790441789,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-13,CPT02,POS Settlement,0.0,5439.58,7745289.2100000065,0.0,5439.58,7745289.2100000065,Sales,DEP813410881,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-13,CPT02,Ecommerce Payout,0.0,669.78,7745958.990000007,0.0,669.78,7745958.990000007,Sales,DEP824348860,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-13,CPT02,POS Settlement,0.0,6006.29,7751965.280000007,0.0,6006.29,7751965.280000007,Sales,DEP874126147,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-13,CPT02,Ecommerce Payout,0.0,16646.82,7768612.100000007,0.0,16646.82,7768612.100000007,Sales,DEP891740364,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-13,CPT02,Ecommerce Payout,0.0,15387.18,7783999.280000007,0.0,15387.18,7783999.280000007,Sales,DEP919833154,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-13,CPT02,POS Settlement,0.0,5737.13,7789736.410000007,0.0,5737.13,7789736.410000007,Sales,DEP935501477,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-13,CPT02,POS Settlement,0.0,1664.29,7791400.700000007,0.0,1664.29,7791400.700000007,Sales,DEP954086211,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-13,CPT02,Ecommerce Payout,0.0,7652.83,7799053.530000007,0.0,7652.83,7799053.530000007,Sales,DEP968344569,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-13,CPT02,Ecommerce Payout,0.0,19303.8,7818357.330000007,0.0,19303.8,7818357.330000007,Sales,DEP990800390,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-14,CPT02,Ecommerce Payout,0.0,13210.79,7831568.120000007,0.0,13210.79,7831568.120000007,Sales,DEP106968592,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-14,CPT02,Ecommerce Payout,0.0,10288.14,7841856.260000006,0.0,10288.14,7841856.260000006,Sales,DEP124847941,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-14,CPT02,POS Settlement,0.0,6774.34,7848630.600000006,0.0,6774.34,7848630.600000006,Sales,DEP131218024,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-14,CPT02,Ecommerce Payout,0.0,856.84,7849487.440000006,0.0,856.84,7849487.440000006,Sales,DEP138757739,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-14,CPT02,Ecommerce Payout,0.0,23238.59,7872726.030000006,0.0,23238.59,7872726.030000006,Sales,DEP164306456,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-14,CPT02,POS Settlement,0.0,7901.69,7880627.720000006,0.0,7901.69,7880627.720000006,Sales,DEP175127045,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-14,CPT02,POS Settlement,0.0,9537.92,7890165.640000006,0.0,9537.92,7890165.640000006,Sales,DEP225640668,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-14,CPT02,POS Settlement,0.0,51834.1,7941999.740000006,0.0,51834.1,7941999.740000006,Sales,DEP239459532,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-14,CPT02,POS Settlement,0.0,333.96,7942333.700000006,0.0,333.96,7942333.700000006,Sales,DEP294235823,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-14,CPT02,POS Settlement,0.0,30134.13,7972467.830000006,0.0,30134.13,7972467.830000006,Sales,DEP302738424,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-14,CPT02,Ecommerce Payout,0.0,2338.33,7974806.160000006,0.0,2338.33,7974806.160000006,Sales,DEP334920691,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-14,CPT02,POS Settlement,0.0,51067.7,8025873.860000006,0.0,51067.7,8025873.860000006,Sales,DEP411210967,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-14,CPT02,Ecommerce Payout,0.0,6788.25,8032662.110000006,0.0,6788.25,8032662.110000006,Sales,DEP420361837,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-14,CPT02,Ecommerce Payout,0.0,31564.96,8064227.070000006,0.0,31564.96,8064227.070000006,Sales,DEP475911602,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-14,CPT02,POS Settlement,0.0,4763.09,8068990.160000006,0.0,4763.09,8068990.160000006,Sales,DEP476600081,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-14,CPT02,Ecommerce Payout,0.0,11960.48,8080950.640000006,0.0,11960.48,8080950.640000006,Sales,DEP517181757,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-14,CPT02,Ecommerce Payout,0.0,8530.38,8089481.020000006,0.0,8530.38,8089481.020000006,Sales,DEP520044650,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-14,CPT02,POS Settlement,0.0,4621.39,8094102.410000006,0.0,4621.39,8094102.410000006,Sales,DEP561082299,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-14,CPT02,POS Settlement,0.0,4731.5,8098833.910000006,0.0,4731.5,8098833.910000006,Sales,DEP576716608,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-14,CPT02,Ecommerce Payout,0.0,4599.13,8103433.040000006,0.0,4599.13,8103433.040000006,Sales,DEP578019371,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-14,CPT02,Ecommerce Payout,0.0,900.12,8104333.160000006,0.0,900.12,8104333.160000006,Sales,DEP583305667,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-14,CPT02,Ecommerce Payout,0.0,4730.84,8109064.000000006,0.0,4730.84,8109064.000000006,Sales,DEP592889920,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-14,CPT02,POS Settlement,0.0,24820.65,8133884.650000006,0.0,24820.65,8133884.650000006,Sales,DEP595505860,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-14,CPT02,Ecommerce Payout,0.0,10979.44,8144864.090000006,0.0,10979.44,8144864.090000006,Sales,DEP608375794,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-14,CPT02,POS Settlement,0.0,3600.95,8148465.040000007,0.0,3600.95,8148465.040000007,Sales,DEP613056880,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-14,CPT02,Ecommerce Payout,0.0,11681.13,8160146.170000006,0.0,11681.13,8160146.170000006,Sales,DEP613753351,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-14,CPT02,Ecommerce Payout,0.0,11954.25,8172100.420000006,0.0,11954.25,8172100.420000006,Sales,DEP689711699,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-14,CPT02,Ecommerce Payout,0.0,20564.2,8192664.620000007,0.0,20564.2,8192664.620000007,Sales,DEP716885535,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-14,CPT02,POS Settlement,0.0,27293.53,8219958.150000007,0.0,27293.53,8219958.150000007,Sales,DEP717936822,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-14,CPT02,Ecommerce Payout,0.0,11736.06,8231694.2100000065,0.0,11736.06,8231694.2100000065,Sales,DEP725565810,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-14,CPT02,Ecommerce Payout,0.0,322.28,8232016.490000007,0.0,322.28,8232016.490000007,Sales,DEP769442162,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-14,CPT02,Ecommerce Payout,0.0,358.15,8232374.640000007,0.0,358.15,8232374.640000007,Sales,DEP784433418,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-14,CPT02,Ecommerce Payout,0.0,295.61,8232670.250000007,0.0,295.61,8232670.250000007,Sales,DEP846314254,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-14,CPT02,POS Settlement,0.0,7291.47,8239961.720000007,0.0,7291.47,8239961.720000007,Sales,DEP852012233,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-14,CPT02,Ecommerce Payout,0.0,18136.32,8258098.0400000075,0.0,18136.32,8258098.0400000075,Sales,DEP865645405,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-14,CPT02,POS Settlement,0.0,16868.13,8274966.170000007,0.0,16868.13,8274966.170000007,Sales,DEP882007805,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-14,CPT02,POS Settlement,0.0,18294.12,8293260.2900000075,0.0,18294.12,8293260.2900000075,Sales,DEP902088359,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-14,CPT02,POS Settlement,0.0,41375.61,8334635.900000008,0.0,41375.61,8334635.900000008,Sales,DEP905755751,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-14,CPT02,Ecommerce Payout,0.0,20958.6,8355594.500000007,0.0,20958.6,8355594.500000007,Sales,DEP970774336,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-14,CPT02,Ecommerce Payout,0.0,6423.41,8362017.910000008,0.0,6423.41,8362017.910000008,Sales,DEP975661116,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-14,CPT02,Ecommerce Payout,0.0,9916.42,8371934.3300000075,0.0,9916.42,8371934.3300000075,Sales,DEP977473754,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-14,CPT02,POS Settlement,0.0,17304.22,8389238.550000008,0.0,17304.22,8389238.550000008,Sales,DEP994666533,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-14,CPT02,POS Settlement,0.0,672.26,8389910.810000008,0.0,672.26,8389910.810000008,Sales,DEP996818810,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-15,CPT02,Ecommerce Payout,0.0,6157.38,8396068.190000009,0.0,6157.38,8396068.190000009,Sales,DEP100855067,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-15,CPT02,POS Settlement,0.0,5693.63,8401761.82000001,0.0,5693.63,8401761.82000001,Sales,DEP102781566,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-15,CPT02,POS Settlement,0.0,29725.98,8431487.80000001,0.0,29725.98,8431487.80000001,Sales,DEP105773782,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-15,CPT02,POS Settlement,0.0,27959.17,8459446.97000001,0.0,27959.17,8459446.97000001,Sales,DEP130287567,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-15,CPT02,POS Settlement,0.0,8975.25,8468422.22000001,0.0,8975.25,8468422.22000001,Sales,DEP149247839,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-15,CPT02,Ecommerce Payout,0.0,17671.68,8486093.90000001,0.0,17671.68,8486093.90000001,Sales,DEP173800323,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-15,CPT02,POS Settlement,0.0,4577.73,8490671.63000001,0.0,4577.73,8490671.63000001,Sales,DEP182321592,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-15,CPT02,Ecommerce Payout,0.0,12797.14,8503468.77000001,0.0,12797.14,8503468.77000001,Sales,DEP239450477,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-15,CPT02,Ecommerce Payout,0.0,20163.18,8523631.95000001,0.0,20163.18,8523631.95000001,Sales,DEP261377920,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-15,CPT02,Ecommerce Payout,0.0,5938.21,8529570.160000011,0.0,5938.21,8529570.160000011,Sales,DEP293655095,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-15,CPT02,Ecommerce Payout,0.0,20451.26,8550021.420000011,0.0,20451.26,8550021.420000011,Sales,DEP294731981,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-15,CPT02,Ecommerce Payout,0.0,16251.29,8566272.71000001,0.0,16251.29,8566272.71000001,Sales,DEP306682514,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-15,CPT02,Ecommerce Payout,0.0,53774.21,8620046.920000011,0.0,53774.21,8620046.920000011,Sales,DEP320427666,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-15,CPT02,Ecommerce Payout,0.0,32398.83,8652445.750000011,0.0,32398.83,8652445.750000011,Sales,DEP378421565,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-15,CPT02,POS Settlement,0.0,5864.57,8658310.320000011,0.0,5864.57,8658310.320000011,Sales,DEP390689277,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-15,CPT02,Ecommerce Payout,0.0,36072.12,8694382.44000001,0.0,36072.12,8694382.44000001,Sales,DEP398922117,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-15,CPT02,POS Settlement,0.0,58642.34,8753024.78000001,0.0,58642.34,8753024.78000001,Sales,DEP399254130,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-15,CPT02,Ecommerce Payout,0.0,47322.0,8800346.78000001,0.0,47322.0,8800346.78000001,Sales,DEP410489329,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-15,CPT02,Ecommerce Payout,0.0,8383.17,8808729.95000001,0.0,8383.17,8808729.95000001,Sales,DEP448781088,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-15,CPT02,Ecommerce Payout,0.0,3726.14,8812456.090000011,0.0,3726.14,8812456.090000011,Sales,DEP478959316,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-15,CPT02,Ecommerce Payout,0.0,7627.16,8820083.250000011,0.0,7627.16,8820083.250000011,Sales,DEP526598606,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-15,CPT02,POS Settlement,0.0,50.0,8820133.250000011,0.0,50.0,8820133.250000011,Sales,DEP530393855,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-15,CPT02,POS Settlement,0.0,16434.53,8836567.78000001,0.0,16434.53,8836567.78000001,Sales,DEP550030949,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-15,CPT02,POS Settlement,0.0,869.84,8837437.62000001,0.0,869.84,8837437.62000001,Sales,DEP575660985,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-15,CPT02,Ecommerce Payout,0.0,14191.93,8851629.55000001,0.0,14191.93,8851629.55000001,Sales,DEP608420580,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-15,CPT02,POS Settlement,0.0,5660.32,8857289.87000001,0.0,5660.32,8857289.87000001,Sales,DEP667600899,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-15,CPT02,Ecommerce Payout,0.0,17880.86,8875170.73000001,0.0,17880.86,8875170.73000001,Sales,DEP672487264,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-15,CPT02,Ecommerce Payout,0.0,3619.89,8878790.62000001,0.0,3619.89,8878790.62000001,Sales,DEP691289354,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-15,CPT02,Ecommerce Payout,0.0,13398.31,8892188.93000001,0.0,13398.31,8892188.93000001,Sales,DEP706460065,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-15,CPT02,Ecommerce Payout,0.0,10918.53,8903107.46000001,0.0,10918.53,8903107.46000001,Sales,DEP712876845,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-15,CPT02,POS Settlement,0.0,53106.05,8956213.510000011,0.0,53106.05,8956213.510000011,Sales,DEP769456587,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-15,CPT02,Ecommerce Payout,0.0,3805.29,8960018.80000001,0.0,3805.29,8960018.80000001,Sales,DEP786686782,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-15,CPT02,Ecommerce Payout,0.0,116.4,8960135.20000001,0.0,116.4,8960135.20000001,Sales,DEP811069547,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-15,CPT02,POS Settlement,0.0,9192.49,8969327.69000001,0.0,9192.49,8969327.69000001,Sales,DEP811288136,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-15,CPT02,POS Settlement,0.0,25345.82,8994673.510000011,0.0,25345.82,8994673.510000011,Sales,DEP903026328,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-15,CPT02,Ecommerce Payout,0.0,13486.07,9008159.580000011,0.0,13486.07,9008159.580000011,Sales,DEP909867953,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-15,CPT02,POS Settlement,0.0,50.0,9008209.580000011,0.0,50.0,9008209.580000011,Sales,DEP930082834,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-16,CPT02,Ecommerce Payout,0.0,12306.61,9020516.19000001,0.0,12306.61,9020516.19000001,Sales,DEP111265343,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-16,CPT02,Ecommerce Payout,0.0,40747.23,9061263.420000011,0.0,40747.23,9061263.420000011,Sales,DEP163387943,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-16,CPT02,Ecommerce Payout,0.0,23429.29,9084692.71000001,0.0,23429.29,9084692.71000001,Sales,DEP169332073,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-16,CPT02,POS Settlement,0.0,3850.81,9088543.52000001,0.0,3850.81,9088543.52000001,Sales,DEP170546939,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-16,CPT02,Ecommerce Payout,0.0,18204.58,9106748.10000001,0.0,18204.58,9106748.10000001,Sales,DEP204212363,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-16,CPT02,Ecommerce Payout,0.0,5832.22,9112580.320000011,0.0,5832.22,9112580.320000011,Sales,DEP259695253,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-16,CPT02,POS Settlement,0.0,1297.76,9113878.080000011,0.0,1297.76,9113878.080000011,Sales,DEP269524644,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-16,CPT02,Ecommerce Payout,0.0,46304.06,9160182.140000012,0.0,46304.06,9160182.140000012,Sales,DEP282311290,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-16,CPT02,POS Settlement,0.0,19602.65,9179784.790000012,0.0,19602.65,9179784.790000012,Sales,DEP295657523,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-16,CPT02,Ecommerce Payout,0.0,75271.81,9255056.600000013,0.0,75271.81,9255056.600000013,Sales,DEP373447920,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-16,CPT02,Ecommerce Payout,0.0,11457.33,9266513.930000013,0.0,11457.33,9266513.930000013,Sales,DEP471374191,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-16,CPT02,Ecommerce Payout,0.0,3905.46,9270419.390000014,0.0,3905.46,9270419.390000014,Sales,DEP474140335,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-16,CPT02,POS Settlement,0.0,22478.9,9292898.290000014,0.0,22478.9,9292898.290000014,Sales,DEP484021698,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-16,CPT02,Ecommerce Payout,0.0,14944.35,9307842.640000014,0.0,14944.35,9307842.640000014,Sales,DEP503400892,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-16,CPT02,POS Settlement,0.0,1324.73,9309167.370000014,0.0,1324.73,9309167.370000014,Sales,DEP503443565,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-16,CPT02,POS Settlement,0.0,2785.6,9311952.970000014,0.0,2785.6,9311952.970000014,Sales,DEP516014791,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-16,CPT02,Ecommerce Payout,0.0,41551.06,9353504.030000014,0.0,41551.06,9353504.030000014,Sales,DEP520804894,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-16,CPT02,POS Settlement,0.0,11251.64,9364755.670000015,0.0,11251.64,9364755.670000015,Sales,DEP547739313,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-16,CPT02,Ecommerce Payout,0.0,26983.6,9391739.270000014,0.0,26983.6,9391739.270000014,Sales,DEP551517925,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-16,CPT02,POS Settlement,0.0,32810.2,9424549.470000014,0.0,32810.2,9424549.470000014,Sales,DEP597532704,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-16,CPT02,POS Settlement,0.0,2043.36,9426592.830000013,0.0,2043.36,9426592.830000013,Sales,DEP598248015,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-16,CPT02,POS Settlement,0.0,9479.83,9436072.660000013,0.0,9479.83,9436072.660000013,Sales,DEP600276134,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-16,CPT02,POS Settlement,0.0,19805.78,9455878.440000013,0.0,19805.78,9455878.440000013,Sales,DEP611180776,ZAR,1.0,-33.9249,18.4241,FNB POS
